TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
238171173,2186.01,,3,4,3,3,1,4,4,,PC,,13.0654,0.006,,1,spoc,23:48:00.56,-68:29:15.71,20.72,0.025,-9.352,0.028,2459040.680305,0.002588,4.476033,0.001076,2.86789,0.191064,9.886786,0.52701,9064.732055,485.27615,14.518854,.654068,636.980725,1281.301464,16.54235,771.822,9.369,5772.2,5876.6,4.4,,1.37148,,,,"27",2020-09-18 16:26:01,2020-09-17 18:46:32,2020-09-19 12:00:27,"faint"
270472265,2187.01,,3,4,3,3,1,4,4,,PC,,13.0769,0.006,,1,spoc,06:27:45.79,-79:24:35.2,-1.873,0.023,26.889,0.026,2459038.194705,0.00169,2.749134,0.0003,2.163228,0.093556,12.628007,0.504516,11563.44811,464.56842,13.765282,.419678,901.451798,1397.511457,21.07055,587.277,4.298,5344,5585.9,4.4,2,1.13756,,,,"27,28",2020-09-18 16:26:01,2020-10-02 13:50:26,2020-10-02 16:00:02,"2 stars in pixel"
260797169,2188.01,,3,4,3,3,1,4,4,,PC,,13.0943,0.006,,1,spoc,23:11:46.55,-69:51:15.01,4.033,0.027,4.027,0.027,2459037.587174,0.002274,3.735765,0.000627,2.474978,0.161781,9.497035,0.515398,8708.947591,474.5868,14.276155,.62428,829.896192,1368.91251,18.64863,780.137,10.5775,5829,5828.4,4.3,,1.36818,,-0.0919707,0.0806153,"27,28",2020-09-18 16:26:01,2020-10-02 17:23:09,2020-10-02 16:00:02,
270342589,2189.01,,3,4,3,3,1,4,4,,PC,,13.458,0.006,,1,spoc,02:16:20.5,-78:42:02.55,2.197,0.032,1.209,0.025,2459037.69447,0.001992,4.434848,0.000752,2.733114,0.193559,13.474242,0.665638,12333.546441,612.8875,11.107063,.924753,261.842115,1025.9581,13.164578,542.659,4.29,4979.4,5033.5,,,1.00254,,,,"27,28",2020-09-18 16:26:01,2020-10-02 14:33:39,2020-10-02 16:00:02,
389421473,2190.01,,3,4,3,3,1,4,4,,PC,,12.5965,0.006,,1,spoc,20:47:00.28,-38:40:14.36,9.357,0.043,-15.027,0.03,2459041.220441,0.001701,5.315348,0.000921,4.347056,0.12463,15.682668,0.475319,14340.452584,437.68906,19.60312,1.161876,621.422532,1273.404847,27.357128,677.662,15.0875,5477,5459.7,4.4,,1.55227,.084143,,,"27",2020-09-18 16:26:01,2020-09-17 19:02:10,2020-09-19 12:00:27,"2 stars in pixel; possible odd-even"
262471759,2191.01,,3,4,3,3,1,4,4,,PC,,12.8641,0.006,,1,spoc,20:53:36.7,-36:49:17.57,4.515,0.055,-2.549,0.034,2459037.349685,0.001392,4.011539,0.000469,2.268648,0.086515,15.954845,0.582984,14587.511797,536.80414,15.348791,.888408,550.570684,1235.443874,24.630314,596.389,12.8075,5741,5721.1,4.3,,1.13908,.058191,,,"27",2020-09-18 16:26:01,2020-09-17 18:53:05,2020-09-19 12:00:27,
277890574,2192.01,,3,4,3,3,1,4,4,,PC,,12.5625,0.006,,1,spoc,23:33:07.61,-76:49:08.96,25.76,0.033,3.012,0.026,2459039.462761,0.001516,6.263464,0.000877,3.690224,0.15315,11.872386,0.360246,10875.302997,331.744,11.715373,.888385,223.357607,985.984157,26.561949,426.477,2.8275,5262,5242.7,4.4,2,1.12916,.061382,0.31519,0.0806755,"27,28",2020-09-18 16:26:01,2020-10-02 13:34:46,2020-10-02 16:00:02,"possible odd-even"
401604346,2193.01,,3,4,3,3,1,4,4,,PC,,11.3996,0.006,,1,spoc,20:54:45.9,-72:48:16.71,-2.376,0.029,-0.809,0.037,2459037.564542,0.000758,2.122367,0.000135,1.585536,0.055126,8.782479,0.435391,8056.334025,400.92908,12.981437,1.458274,1534.906,1596.394399,30.193857,337.064,2.368,6079,128.674,4.33912,.078838,1.19653,.055015,,,"27",2020-09-18 16:26:01,2020-09-18 16:26:01,2020-09-19 12:00:27,"V-shaped; two stars in pixel; Gaia DR2 RV error ~1.9 km/s"
271478281,2194.01,,1,4,1,1,1,4,4,,PC,,7.4259,0.006,,1,spoc,19:56:37.52,-31:20:06.65,409.398,0.132,31.715,0.059,2459037.368498,0.001296,15.336595,0.001926,3.349935,0.216008,0.898177,0.042992,826.909073,39.59638,1.957035,.665478,17.004474,517.917459,18.736244,19.5711,.03765,4669,121.9,4.63,.09,.690927,.049229,,,"27",2020-09-18 16:26:01,2020-09-18 14:00:50,2020-09-19 12:00:27,"bright and nearby star; L1 candidate"
24695044,2195.01,TIC 24695044.01,3,4,3,3,1,4,4,,PC,,10.9916,0.006,,1,spoc,02:19:21.62,-72:42:32.02,-16.306,0.043,-55.689,0.036,2459039.461102,0.000582,4.164377,0.000189,1.950253,0.049441,8.589785,0.146611,7880.270789,135.02428,8.813712,.518639,254.570718,1018.759946,52.25746,174.267,.653,5101.7,5154,,,.933443,.050814,,,"27,28",2020-09-18 16:26:01,2020-10-02 17:58:43,2020-10-02 16:00:02,"two stars in the TESS pixel"
372172128,2196.01,,2,4,2,2,1,4,4,,PC,,11.3643,0.006,,1,spoc,20:49:21.62,-70:29:06.26,16.357,0.035,-19.981,0.039,2459036.508778,0.002703,1.195397,0.000267,1.575229,0.746582,1.22457,0.169468,1127.234456,156.07317,3.503024,4.726927,2072.520318,1720.855677,7.241431,259.947,2.0205,5728,129.238,4.4217,.076956,1.02917,.049862,,,"27",2020-09-18 16:26:01,2020-09-18 16:26:01,2020-09-19 12:00:27,"low SNR"
389352124,2197.01,,5,5,5,5,5,5,5,,KP,KP,9.0532,0.006,,1,spoc,20:44:10.26,-39:13:31.75,30.468,0.069,-57.355,0.046,2459038.758216,0.000341,4.954797,0.000134,3.845673,0.030146,7.342645,0.058738,6740.009825,54.09824,12.54186,.566169,902.196664,1397.800057,128.21593,162.303,1.286,6562,117.8,4.24,.09,1.46939,.065374,0.147692,0.049923,"27",2020-09-18 16:26:01,2020-09-18 14:08:36,2020-09-19 12:00:27,"WASP-7 b"
100566492,2198.01,,5,5,5,5,5,5,5,,KP,KP,11.117,0.006,,1,spoc,20:38:02.7,-48:27:43.5,5.826,0.045,-4.801,0.043,2459040.905327,0.001024,4.954963,0.000481,5.956517,0.082455,8.979431,0.153882,8236.25668,141.72084,18.450469,.862369,1489.554279,1584.469315,39.513443,523.756,8.6515,6282.4,105.629,3.92936,.078109,1.99207,.087729,-0.305,0.0848528,"27",2020-09-18 16:26:02,2020-09-18 16:26:02,2020-09-19 12:00:26,"WASP-88 b"
369455629,2199.01,,5,5,5,5,5,5,5,,KP,KP,11.4513,0.006,,1,spoc,20:46:41.6,-41:49:15.54,30.957,0.061,-21.65,0.044,2459038.510574,0.001144,3.377111,0.000326,2.450803,0.156826,4.913368,0.178218,4515.155077,164.13101,8.611011,1.03505,756.26095,1337.481146,22.106583,327.602,4.536,5614.86,109.556,4.21917,.076733,1.28017,.063618,0.32079,0.059579,"27",2020-09-18 16:26:02,2020-09-18 16:26:02,2020-09-19 12:00:26,"WASP-182 b"
142105158,2200.01,,3,4,3,3,1,4,4,,PC,,12.3181,0.006,,1,spoc,06:35:08.04,-72:27:24.4,15.357,0.037,4.817,0.036,2459038.417821,0.001228,2.935861,0.000293,2.212994,0.162005,6.892022,0.258871,6327.681758,238.40012,6.512951,.901887,279.419042,1042.758526,17.426971,251.245,1.1885,4983.6,34.8,.2,,.826247,.048673,0.273342,0.1,"27,28",2020-09-18 16:26:02,2020-10-02 14:42:55,2020-10-02 16:00:02,
219306934,2201.01,,3,4,3,3,1,4,4,,PC,,10.2001,0.006,,1,spoc,21:06:40.73,-57:34:40.72,25.332,0.05,13.3,0.043,2459037.533971,0.002317,1.347756,0.000239,1.173357,0.438898,0.58943,0.067084,542.738135,61.78488,3.65601,2.638481,4556.714683,2095.476084,8.402658,252.501,2.079,6252,136.1,4.19,.08,1.46889,.069472,,,"27",2020-09-18 16:26:02,2020-09-18 13:59:43,2020-09-19 12:00:27,"centroid offset but not centered on another star; low SNR"
358107516,2202.01,,3,4,3,3,1,4,4,,PC,,12.173,0.006,,1,spoc,03:24:54.82,-73:57:27.16,-10.809,0.04,6.495,0.037,2459041.914404,0.001028,11.913759,0.00144,3.729548,0.105542,21.309203,0.54026,19435.155224,497.4737,11.413466,.77613,42.719379,652.042618,37.204758,235.933,1.046,5064,125.418,4.53576,.085177,.823883,.049985,,,"27,28",2020-09-18 16:26:02,2020-10-05 19:37:14,2020-10-05 19:46:26,
355600246,2203.01,,3,5,5,3,1,4,4,,PC,APC,12.3775,0.006,,1,spoc,21:40:25.1,-54:02:03.22,2.296,0.072,-3.084,0.08,2459038.655199,0.000789,3.056483,0.000168,3.092328,0.05183,18.722822,0.28862,17096.523646,265.7933,20.015552,1.182558,1530.181306,1595.164488,36.40738,701.717,27.4775,6344,130.27,4.21787,.088938,1.44638,.083756,,,"27,28",2020-09-18 16:26:02,2020-10-05 19:45:44,2020-10-05 19:46:26,
467971286,2204.01,,5,5,5,5,5,5,5,,KP,KP,13.191,0.006,,1,spoc,19:17:11.38,-60:53:30.34,8.699,0.027,-17.887,0.023,2459037.141234,0.001177,2.225051,0.000201,2.367887,0.116378,14.366184,0.434915,13144.590055,400.49127,10.092619,.58323,470.746652,1188.000325,22.531944,414.537,3.516,5103,122,4.48023,,.883426,,,,"27",2020-09-18 16:26:02,2020-09-18 16:26:02,2020-09-19 12:00:26,"HATS-69 b"
260298958,2205.01,,3,4,3,3,1,4,4,,PC,,15.0804,0.009,,1,spoc,06:17:15.76,-56:30:35.49,-2.397,0.07,27.724,0.077,2459036.527508,0.001078,0.889124,0.000086,1.314524,0.109485,53.69154,3.850649,48248.907123,3540.297,20.228404,31.964462,280.581187,1043.841085,13.603304,409.034,5.74,3653,157,4.60969,.013104,.649887,.020705,,,"27,28",2020-09-18 16:26:02,2020-10-02 13:06:26,2020-10-02 16:00:02,"2 stars in pixel; possible EB"
381856447,2206.01,,5,5,5,5,5,5,5,,KP,KP,10.7218,0.006,,1,spoc,21:29:00.9,-58:50:10.13,107.107,0.043,11.185,0.042,2459037.77354,0.000323,1.769012,0.000046,1.017295,0.028731,11.032892,0.25304,10110.213984,233.03137,10.50456,3.847443,313.401166,1073.11163,63.949917,91.299,.2409,4683,128.9,4.62,.09,.701795,.053078,,,"27",2020-09-18 16:26:02,2020-09-17 18:27:50,2020-09-19 12:00:26,"WASP-145 A b"
90850770,2207.01,,3,4,3,3,1,4,4,,PC,,10.9651,0.006,,1,spoc,20:30:23.21,-44:53:15.43,15.994,0.073,-25.723,0.047,2459043.768974,0.001432,8.001666,0.001121,4.560776,0.138698,5.324294,0.169056,4891.851349,155.6941,11.075708,.704105,455.055375,1177.97429,25.34822,373.345,6.38,6146,131.4,4.12,.08,1.55738,.0751,,,"27",2020-09-18 16:26:02,2020-09-17 18:28:55,2020-09-19 12:00:27,"second transit event probably impacted by detrending"
38680052,2208.01,,3,4,3,3,1,4,4,,PC,,15.7438,0.008,,1,spoc,04:22:06.91,-61:22:06.93,13.063,0.15,31.906,0.147,2459036.44555,0.000602,0.674314,0.000031,0.869162,0.040073,107.04831,6.197051,93890.516556,5691.437,10.725544,.740741,98.805512,804.109222,23.177612,181.731,2.4465,3228,157,4.90232,.000941,.321846,.010886,,,"27,28",2020-09-18 16:26:02,2020-10-02 14:58:16,2020-10-02 16:00:02,"V-shaped; possible EB"
271806353,2209.01,,3,4,3,3,1,4,4,,PC,,13.3304,0.006,,1,spoc,07:25:46.17,-77:46:35.97,-12.065,0.033,3.248,0.033,2459039.564959,0.001581,3.439263,0.000478,3.41347,0.135997,13.904341,0.412102,12724.718867,379.4879,13.807765,.557036,688.266871,1306.348245,24.679094,626.478,7.239,4955,5004.6,4.4,2,1.21438,,,,"27",2020-09-18 16:26:02,2020-09-17 18:59:10,2020-09-19 12:00:27,"possible odd-even"
317089588,2210.01,,3,4,3,3,1,4,4,,PC,,13.4669,0.006,,1,spoc,23:09:51.11,-79:41:59.99,16.127,0.028,-14.441,0.024,2459042.9007,0.002124,12.786234,0.003013,4.651376,0.214584,21.493642,0.745183,19601.714252,686.1035,11.733806,.506598,49.23748,675.60632,20.682638,483.235,2.993,5077.7,5123.9,4.4,2,.836244,,,,"27",2020-09-18 16:26:02,2020-09-17 18:44:53,2020-09-19 12:00:27,
212253390,2211.01,,2,4,2,2,1,4,4,,PC,,9.2551,0.006,,1,spoc,20:34:09.38,-29:40:21.41,81.508,0.06,-116.589,0.047,2459038.108613,0.003786,3.091172,0.000929,1.97148,0.485547,0.379199,0.04643,349.193899,42.76278,1.666703,1.317338,295.099244,1057.089536,7.432609,70.2932,.19415,5253,123.391,4.54958,.084203,.834386,.047427,,,"27",2020-09-18 16:26:02,2020-09-18 16:26:02,2020-09-19 12:00:27,"low SNR"
280803917,2212.01,,3,4,3,3,1,4,4,,PC,,12.4235,0.006,,1,spoc,02:58:07.02,-66:56:57.43,-10.179,0.033,-28.823,0.031,2459039.727621,0.001427,5.129003,0.000597,3.033475,0.132066,10.233175,0.323635,9380.825152,298.0346,9.019645,.697155,181.677323,936.364479,21.205175,324.412,1.743,5116.3,138.1,4.45,2,.920804,.052965,,,"27,28",2020-09-18 16:26:02,2020-10-02 13:07:30,2020-10-02 16:00:02,"Alerted period is 5.13 d"
406318573,2213.01,,3,4,3,3,1,4,4,,PC,,13.2598,0.006,,1,spoc,21:46:19.85,-61:06:28.21,-15.142,0.022,1.727,0.03,2459036.462039,0.00541,5.179252,0.001291,2.625473,0.380494,6.621379,0.584385,6079.957287,538.09357,9.552227,1.789914,430.142388,1161.509617,10.12792,762.655,11.004,5784,5730.4,4.3,,1.21172,,,,"27,28",2020-09-18 16:26:02,2020-10-02 17:07:48,2020-10-02 16:00:02,"low SNR; possible odd-even"
272236017,2214.01,,3,4,3,3,1,4,4,,PC,,12.6562,0.006,,1,spoc,07:51:28.22,-72:17:06.17,-5.814,3.193,12.179,3.194,2459036.412578,0.002122,2.416168,0.000404,2.71643,0.23994,4.772536,0.27319,4386.021548,251.58553,,,804.48865,1358.312602,13.659141,571.376,,5727,5750.8,4.3,,1,,,,"27,28",2020-09-18 16:26:02,2020-10-05 19:13:04,2020-10-05 19:46:26,"Need real stellar parameters; Gaia Teff ~5700+/-300 K; no astrometric information"
425561347,2215.01,,2,4,2,2,1,4,4,,PC,,9.977,0.006,,1,spoc,19:04:17.55,-32:21:15.4,-8.233,0.078,-6.052,0.069,2459040.860955,0.00244,5.781385,0.001323,2.519338,0.388645,1.46483,0.156605,1348.248893,144.22824,2.679519,1.453177,75.287998,751.278891,9.459346,70.9015,.2788,4882.7,114.8,4.6,.09,.729818,.05207,,,"27",2020-09-18 19:18:08,2020-09-18 15:18:47,2020-09-19 12:00:27,"low SNR; crowded field; noisy LC"
39018923,2216.01,,3,4,3,3,1,4,4,,PC,,12.0253,0.006,,1,spoc,00:48:18,-68:26:21.47,17.269,0.05,2.526,0.038,2459037.728107,0.008274,5.677634,0.003263,4.351359,0.512223,2.186548,0.269857,2011.858675,248.51657,7.392421,.728047,601.69589,1263.176423,8.638917,563.621,9.044,6295,6319.5,4.3,2,1.38612,.06759,,,"27",2020-09-18 19:18:08,2019-12-17 12:10:14,2020-09-19 12:00:27,"low SNR"
234330672,2217.01,,3,4,3,3,1,4,4,,PC,,12.8172,0.006,,1,spoc,02:23:00.1,-71:27:28.6,14.265,0.021,13.183,0.022,2459039.600275,0.00227,3.831665,0.000756,4.387197,0.174103,8.506019,0.272569,7803.724904,251.01384,12.23747,.683778,809.978737,1360.624084,18.985521,698.996,6.2165,5916,5868.8,4.3,,1.31263,.059422,0.0209229,0.081029,"27",2020-09-18 19:18:08,2019-12-17 12:10:14,2020-09-19 12:00:27,
348995212,2218.01,,3,4,3,3,1,4,4,,PC,,11.5547,0.006,,1,spoc,07:08:37.37,-64:13:58.08,-17.625,0.084,33.331,0.071,2459036.492144,0.000669,0.345787,0.000022,0.815054,0.144723,2.664267,0.152118,2450.871857,140.09596,5.630839,.861239,14547.281724,2801.013564,12.642613,330.15,4.6275,6282,6442.8,4.3,2,1.05034,.047487,,,"27,28",2020-09-18 19:18:08,2020-10-05 19:52:58,2020-10-05 19:46:26,"2 stars in pixel; USP; possible blend"
278138619,2219.01,,3,4,3,3,1,4,4,,PC,,12.9901,0.006,,1,spoc,07:11:16.7,-78:14:18.47,4.525,0.025,-13.753,0.028,2459037.588287,0.003759,10.161975,.0,4.583194,0.370739,7.890405,0.532992,7240.988781,490.78317,12.518188,1.044074,102.733277,811.984117,14.154895,687.409,6.855,5161.7,5229.8,4.3,2,1.3986,.064965,,,"27",2020-09-18 19:18:08,2019-12-17 12:10:14,2020-09-19 12:00:27,"sector 1 qlp report shows real period is half (10.1 d)"
150437346,2220.01,,3,4,3,3,1,4,4,,PC,,11.6659,0.006,,1,spoc,06:29:16.92,-65:20:16.01,-25.398,0.059,-0.129,0.052,2459037.127209,0.000875,1.392601,0.000101,2.011069,0.06313,7.458845,0.320959,6846.307042,295.57016,12.415737,1.54052,,1792.531999,22.5728,356.5,3.69,5615,271.6,4.39,2,1.20949,.065251,,,"27,28",2020-09-18 19:18:08,2020-10-02 17:35:45,2020-10-02 16:00:02,"possible odd-even; possible synchronization in earlier sectors"
441420236,2221.01,,1,4,1,5,4,5,5,,KP,CP,6.755,0.032,,1,spoc,20:45:09.87,-31:20:32.82,281.424,0.075,-359.895,0.054,2459041.281746,0.000957,.0,.0,3.573801,0.069821,3.123035,0.235679,2872.288753,217.04503,4.026926,.211891,76.637913,754.624094,22.71253,9.7221,.004625,3588,87,4.60198,.06332,.698009,.021096,,,"27",2020-09-18 19:18:08,2020-09-18 14:59:09,2020-09-19 12:00:27,"AU Mic b; first transit matches expected ephemeris"
306510653,2222.01,,3,4,3,3,1,4,4,,PC,,12.7427,0.006,,1,spoc,07:56:44.45,-67:04:18.95,-5.878,0.024,2.607,0.023,2459038.336689,0.001052,2.245501,0.000193,3.306795,0.088611,13.45919,0.326462,12319.853163,300.63757,17.006085,.837117,2801.709171,1855.562181,25.360266,859.449,9.774,6381,6543.8,4.2,,1.49571,.064643,,,"27,28",2020-09-18 19:18:08,2020-10-02 13:58:03,2020-10-02 16:00:02,"secondary does not look reliable."
273695332,2223.01,,3,4,3,3,1,4,4,,PC,,12.0599,0.006,,1,spoc,01:14:45.57,-81:58:55.79,28.307,0.041,2.571,0.035,2459039.384385,0.001882,6.932027,0.001447,5.398149,0.178631,7.502827,0.206704,6886.537298,190.36288,13.441509,.799102,586.067183,1254.892722,27.483559,601.919,6.8165,5847,5846.6,4.3,,1.59136,.073414,,,"27",2020-09-18 19:18:08,2019-12-17 12:10:14,2020-09-19 12:00:27,
388198242,2224.01,TIC 388198242.01,3,4,3,3,1,4,4,,PC,,11.9987,0.006,,1,spoc,04:04:58.31,-78:22:28.85,-3.998,0.041,36.072,0.047,2459036.419945,0.000703,0.50536,0.000038,0.770908,0.110094,2.506619,0.165625,2306.018836,152.53491,5.649003,.630262,4946.331097,2138.90032,11.854612,290.755,1.874,4996.3,5017.6,4.5,2,1.01489,.056965,0.0689733,0.0789178,"27,28",2020-09-18 19:18:09,2020-10-05 19:05:51,2020-10-05 19:46:26,"V-shaped; possible odd-even"
271891552,2225.01,,3,4,3,3,1,4,4,,PC,,13.3639,0.013,,1,spoc,07:31:04.19,-72:40:02.81,1.821,1.252,1.369,1.288,2459038.370561,0.005318,3.578294,0.001677,3.917285,0.461504,4.611688,0.435592,4238.51411,401.11453,6.739393,.966528,476.564196,1191.6538,8.986072,842.388,,5823.3,5934.8,4.3,,1,,,,"27,28",2020-09-18 19:18:09,2020-10-02 13:31:17,2020-10-02 16:00:02,"low SNR; Gaia Teff ~5800 K; no Gaia astrometry; no stellar radius"
403135192,2226.01,,3,4,3,3,1,4,4,,PC,,9.6968,0.006,,1,spoc,22:14:14.3,-59:34:05.97,57.2,0.074,8.138,0.055,2459037.006526,0.000869,0.901994,0.000099,1.181949,0.114029,1.014814,0.116091,934.241638,106.9185,6.438192,6.480437,5465.332608,2192.925607,12.332014,164.418,1.5585,5828,5824.8,3.9,.1,1.35926,.06207,-0.09,0.09,"27,28",2020-09-18 19:18:09,2020-10-02 13:32:46,2020-10-02 16:00:02,"could be L1 given Rp uncertainty"
405425498,2227.01,,2,4,2,2,1,4,4,,PC,,10.0106,0.006,,1,spoc,22:30:04.26,-67:51:00.53,-2.912,0.033,24.837,0.037,2459037.784165,0.003971,4.220481,0.00134,2.692964,0.921836,0.607876,0.088878,559.717638,81.8564,2.890485,4.098167,541.292522,1230.205761,7.358982,165.441,.6415,5763.48,45.6,3.99846,.066564,1.20847,.059497,-0.0502762,0.0668965,"27",2020-09-18 19:18:09,2020-09-18 12:48:09,2020-09-19 12:00:27,"low SNR"
61733521,2228.01,,2,4,2,2,1,4,4,,PC,,10.8911,0.006,,1,qlp,19:16:04.34,-46:28:50.72,50.01,0.08,-29.553,0.074,2458655.87771,0.00586,3.36296,0.00007,2.594,0.432,0.814608,0.003405,750,3.13635,2.69668,.229997,414.8,1257,9,167.24,1.453,5420,131.4,4.5,.08,.9,.05,,,"13,27",2020-09-18 21:10:22,2020-09-18 16:02:11,2020-09-19 12:00:27,
143410850,2229.01,,3,4,3,3,1,4,4,,PC,,10.6658,0.006,,1,qlp,19:38:17.32,-46:23:53.08,7.962,0.073,-18.752,0.044,2458660.25609,0.00632,4.98668,0.00011,2.267,0.717,0.934135,0.005768,860,5.31209,5.51463,.494476,339.923,1196,9,329.989,4.857,6046,130.3,4.06,.08,1.64,.08,,,"13,27",2020-09-18 21:10:22,2020-09-18 16:02:22,2020-09-19 12:00:27,
129432342,2230.01,,5,5,5,5,5,5,5,,PC,FP,10.9198,0.006,,1,qlp,20:17:48.68,-44:58:06.43,9.323,0.062,-9.39,0.047,2459037.29826,0.00303,1.79217,0.00039,1.797,0.251,1.858198,0.003738,1710,3.44327,21.4342,,436.663,1273,19,713.6,21.8525,4884,122,,,4.7,,,,"27",2020-09-18 21:10:22,2020-09-18 13:55:49,2020-09-25 12:00:32,"likely EB; small a/r"
100504381,2231.01,,3,5,5,3,1,4,4,,PC,FA,8.565,0.017,,1,qlp,20:34:15.29,-48:16:29.01,11.7,2,-13.8,1.8,2459039.62785,0.00096,5.46364,0.00049,1.026,0.179,2.467423,0.003571,2270,3.28942,,,,,42,,,,,,,,,,,"27",2020-09-18 21:10:22,2020-09-18 13:54:33,2020-09-20 12:00:28,"no stellar parameters"
439444938,2232.01,,3,4,3,3,1,4,4,,PC,,8.776,0.016,,1,qlp,20:06:09.63,-33:40:02.94,-6.9,2.2,-11.1,2.2,2459046.54248,0.00273,11.45959,0.00452,0.956,0.221,0.705958,0.006025,650,5.54886,,,,,10,,,,,,,,,,,"27",2020-09-18 21:10:22,2020-09-18 14:10:51,2020-09-19 12:00:27,"low SNR; two stars within a TESS pixel; no stellar params in the TIC"
421455387,2233.01,,3,4,3,3,1,4,4,,PC,,10.9896,0.006,,1,qlp,19:47:40.72,-32:34:33.48,1.199,0.065,-24.846,0.035,2458657.17965,0.00066,2.50876,0.00001,1.02,0.075,6.097211,2.185472,5600,2010.87,18.7769,5.70585,324.413,1182,18,193.007,1.5745,5226,129.8,4.28,.08,1.13,.07,,,"13,27",2020-09-18 21:10:23,2020-09-18 16:03:04,2020-09-19 12:00:27,"V-shaped; two stars in the TESS pixel"
271491157,2234.01,,3,4,3,3,1,4,4,,PC,,10.7837,0.006,,1,qlp,19:56:55.16,-35:23:49.84,9.589,0.073,-6.849,0.044,2459036.73041,0.0026,2.91615,0.00054,1.481,0.161,2.478305,0.00411,2280,3.78543,13.4791,.92864,253.391,1111,24,558.211,15.4225,6103,132.3,3.64,.08,2.69,.15,,,"27",2020-09-18 21:10:23,2020-09-18 16:03:13,2020-09-19 12:00:27,
267093376,2235.01,,3,4,3,3,1,4,4,,PC,,10.8988,0.006,,1,qlp,02:44:21.97,-74:47:23.34,-13.028,0.038,-10.482,0.031,2458326.09868,0.00204,17.14031,0.00011,1.199,0.257,2.195405,0.009214,2020,8.4865,8.36601,.643416,8.03026,468,11,405.817,2.838,6378,136.7,4.1,.08,1.67,.07,,,"1,2,13,27",2020-09-18 21:10:23,2020-09-18 16:03:30,2020-09-19 12:00:27,
394722182,2236.01,,3,4,3,3,1,4,4,,PC,,10.8673,0.006,,1,qlp,01:20:39.84,-86:58:47.87,-3.719,0.04,-7.732,0.034,2458626.5132,0.00044,3.5316,0.00001,2.718,0.063,7.747158,0.000839,7110,.77261,14.1927,.652889,546.02,1346,118,355.59,2.444,6209,127.2,4.09,.08,1.62,.07,,,"12,13,27",2020-09-18 21:10:23,2020-09-18 16:03:49,2020-09-19 12:00:27,
389238529,2237.01,,5,5,5,5,5,5,5,,PC,FP,10.9987,0.006,,1,qlp,20:11:59.87,-37:33:41.99,-15.798,0.087,-13.701,0.053,2459036.5003,0.00305,0.49642,0.00011,0.572,0.15,1.086279,0.018521,1000,17.0583,5.57222,.734314,2758.3,2018,13,416.129,8.4485,7000,205.8,4.33,.11,1.41,.09,0.25,0.19,"27",2020-09-18 21:10:23,2020-09-18 16:03:59,2020-10-02 12:00:36,"short period; a/R ~ 2"
231077395,2238.01,,1,4,1,1,1,4,4,,PC,,10.7188,0.006,,1,qlp,04:30:37.87,-70:21:17.68,0.544,0.046,-16.269,0.055,2458327.73875,0.00436,3.39049,0.00006,3.088,0.304,0.271468,0.000659,250,.606601,2.45293,.159801,886.138,1519,11,285.78,2.071,6113.8,107.4,4.19,.08,1.43,.06,-0.34,0.1,"1,2,3,4,5,6,7,9,10,11,12,13,27",2020-09-18 21:10:23,2020-09-18 16:04:19,2020-09-19 12:00:27,
388130235,2239.01,,3,4,3,3,1,4,4,,PC,,10.7891,0.006,,1,qlp,04:21:38.45,-67:28:01.34,2.785,0.051,-4.604,0.046,2458401.88452,0.00189,92.19487,0.00046,4.436,0.698,4.373456,0.00372,4020,3.42608,20.8174,,2.15144,337,37,454.103,4.654,5030.6,69,,,3,,-0.29,0.09,"1,3,4,5,6,7,8,9,10,11,13,27",2020-09-18 21:10:23,2020-09-18 15:57:46,2020-09-19 12:00:27,"planet might be too large"
98494121,2240.01,,3,4,3,3,1,4,4,,PC,,10.9931,0.006,,1,qlp,19:23:56.83,-36:54:37.51,68.354,0.056,-7.2,0.056,2458659.34688,0.00151,3.06555,0.00002,2.483,0.217,3.174987,0.146198,2920,134.644,5.41363,.951451,1605.05,1763,34,123.796,.5295,5285,130.2,4.7,.08,.71,.04,,,"13,27",2020-09-18 21:10:23,2020-09-18 16:05:01,2020-09-19 12:00:27,"slight centroid offset; ephemeris match 98494101; v-shaped transit"
