# tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,comments,logg,logg Err,R_s,R_s Err,R_p,R_p Err,T_eq,T_eff,T_eff Err,Insol_p,SNR_p
141608198,210.01,PC,88.960448,-73.984659,12.507,0.017,1329.821358,0.003362,9.010138,0.000985,1.870258,0.304552,4415.455564,388.95905,Gaia indicates this is a M dwarf. There is another star in the same aperture; SG1 needed.,4.438,0,1,0,7.051057,1.138021,496.304729,3275,0,14.338861,12.313416
300293197,211.01,PC,110.279641,-68.578384,9.448,0.019,1329.255719,0.001078,6.563939,0.000169,1.679329,0.08334,2055.220997,84.44678,known TOI,4.35182,0.109989,1.08871,0.158327,8.18578,6.41577,1037.145939,5873.97,102.627,273.451611,26.143084
206609630,212.01,PC,22.551,-59.5832,12.186,0.04,1325.491317,7.00E-05,0.335269,1.00E-06,0.71036,0.010057,18458.26176,232.43492,Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available,4.94964,0.399131,0.301,0.051,5.506056,1.145435,1017.440993,3332,63,253.254941,96.13314
234345288,213.01,PC,38.886663,-71.624147,9.697,0.017,1343.336546,0.002193,23.516847,0.003057,3.465851,0.37539,1443.640118,87.838684,Be aware one of the signals is on the edge.,4.93,0.12,0.710519,0.069911,2.661113,1.12643,393.089259,4566.4,64,5.642684,8.245234
167415965,214.01,PC,99.460653,-70.932628,7.965,0.018,1336.68217,0.00393,18.55378,0.00112,3.643,0.453,314.619,0.424317,,4.5,0.03,0.77,0.03,1.49625,0.074895,647,5442,93.3,29.1529,13
231912935,215.01,PC,7.318019,-63.790619,10.475,0.018,1334.391185,0.003433,26.296721,0.004952,2.686196,0.577005,1089.498502,135.90546,A weak detection.,4.44094,0.328731,1.02065,0.156411,3.496061,1.726775,618.68204,5821,190,34.6251,8.026642
55652896,216.01,PC,73.980231,-63.260063,11.504,0.018,1331.28513,0.000867,34.539342,0.001153,5.503218,0.081042,18164.63022,219.47185,warm Jupiter,4.66348,0.2,0.715208,0.166392,9.539167,2.225013,422.056865,5025.77,125,7.499026,88.98796
55652896,216.02,PC,73.980231,-63.260063,11.504,0.018,1325.335632,0.00306,17.099142,0.001504,2.03145,0.243138,3953.404602,460.08835,another warm Jupiter in the system,4.66348,0.2,0.715208,0.166392,6.775325,8.882293,533.520222,5025.77,125,19.14805,14.878212
32090583,218.01,PC,58.42027,-68.739532,13.551,0.064,1325.550345,0.001127,0.438317,1.80E-05,0.754144,0.153195,2189.628541,308.80426,known TOI; host star is m dwarf,4.438,0,1,0,5.519939,0.738907,1306.000721,3146,0,687.534773,8.250534
150098860,220.01,PC,91.799884,-61.996896,9.656,0.018,1335.900564,0.002404,10.696823,0.001047,2.149557,0.321233,888.259436,71.16136,slight grazing,3.98846,0.066564,0.908505,0.084537,2.902651,0.85975,882.485905,5272.71,45.6,143.334954,13.074577
316937670,221.01,PC,356.4904,-56.3447,11.78,0.04,1325.342966,0.001421,0.62425,3.30E-05,0.774288,0.553938,954.060325,141.39258,M dwarf; low MES USP.,4.75169,0.35062,0.525,0.079,1.671618,2.989466,1106.211273,3765,73,353.894099,7.447938
326453034,223.01,PC,339.677665,-25.631723,10.206,0.018,1355.95751,0.002649,14.445918,0.003833,1.533311,0.535725,1273.806981,161.52963,Low significance; not enough information from centroid plot to determine if object is on target. Gaia indicates R*=2.7. Transit duration seems short for a giant. Period is similar to the spacecraft period but transit events are not near known scattered light events so they could be real.,4.48439,2.00352,0.87237,0.87237,3.290507,4.043106,629.495047,5063,181,37.109942,7.679153
70797900,224.01,PC,1.9774,-29.979,10.95,0.04,1365.843681,0.00024,,,1.881429,0.01978,77200,,V-shaped; single transit; likely EB.,4.78104,0.354228,0.487,0.074,14.749052,,379.471154,3689,66,4.900451,145.51558
77044471,228.01,PC,358.558713,-30.012999,13.199,0.018,1356.102509,0.001335,2.686063,0.000249,2.424327,0.12317,12456.67414,441.25824,HATS-16,4.23836,0,1.24,0,13.971752,0.714317,1456.620361,5738,0,1063.91396,21.75204
120610833,229.01,PC,5.237503,-35.998265,11.438,0.018,1354.773398,0.000561,3.126068,0.000111,1.693783,0.0351,11367.26672,238.25899,V-shaped.,4.4651,0,0.92,0,11.369727,0.20414,1073.494109,5100,0,313.848216,65.77172
160074939,230.01,PC,346.319044,-36.945536,8.721,0.019,1366.329788,0.002965,13.340145,0.004364,4.611198,0.546755,589.893526,79.06242,The transit signal maybe caused by scattered light.,4.16063,0.321775,1.57943,0.198661,3.929267,1.571116,1032.148032,6467,198,268.218641,7.757574
204376737,231.01,PC,348.157236,-22.673953,11.409,0.019,1357.394512,0.000268,3.361021,6.30E-05,2.579176,0.022597,24221.40354,165.62149,WASP-6,4.49371,0,0.86,0,13.443309,0.103755,1080.107715,5375,0,321.654235,156.59406
402026209,232.01,PC,353.562839,-42.061409,11.778,0.018,1355.184519,0.000153,1.338231,1.40E-05,2.157494,0.013812,27436.63431,117.951485,WASP-4,4.46024,0,0.92,0,15.284003,0.081395,1521.042417,5436,0,1264.987699,258.42633
415969908,233.01,PC,343.71,-18.9118,11.256,0.04,1365.263091,0.002808,11.665865,0.003883,2.010591,0.3316,2699.083486,292.65363,,4.79912,0.357198,0.464,0.071,2.570156,0.60497,388.108664,3644,64,5.362093,9.514482
12423815,234.01,PC,2.568707,-26.2824,14.569,0.018,1356.088115,0.001478,2.839249,0.00031,1.484886,0.106988,37161.89288,2062.7036,centroid shift is not significant.,4.438,0,1,0,20.670114,1.026549,811.060074,3642,0,102.266429,19.285355
280095254,235.01,PC,46.196133,-73.396554,9.319,0.018,1357.283631,0.001122,20.180235,0.001623,1.69476,0.093836,2744.474203,303.6333,V-shaped. Radius Teff and logg not consistent with each other; recommend follow-up to check stellar parameters. The period could be half of the current value. Gaia has excess astrometric noise.,3.44247,0.146076,1.00997,1.00997,6.56944,6.638686,927.243606,5454.42,77.327,174.701402,24.859026
9727392,236.01,PC,358.444723,-10.884944,11.239,0.019,1355.325711,0.000357,4.534451,0.000118,4.936391,0.025827,23574.84291,144.90733,1700 ppm secondary. Likely EB.,4.19,0.16,1.47459,0.322004,23.183789,5.063646,1435.559122,6421.5,83,1003.703259,162.49565
305048087,237.01,PC,353.2427,-29.4151,13.458,0.042,1355.24981,0.00261,5.433729,0.001053,1.172585,0.472631,6530.706532,843.5729,low MES.,5.04944,0.547167,0.214,0.049,1.741587,0.971689,344.377881,3139,98,3.324008,7.68747
9006668,238.01,PC,349.231362,-18.606628,9.897,0.018,1354.669184,0.002485,1.272419,0.000206,1.404112,0.309772,438.019033,49.08374,centroid offset not significant.,4.5685,0.30183,0.786822,0.109256,1.676542,2.047998,1336.13395,5024,181,753.218535,7.62233
9725627,239.01,PC,358.408542,-10.118057,10.973,0.019,1356.962278,0.000995,4.15701,0.000336,3.959188,0.09311,4851.510897,104.13186,,4.59,0.16,0.895031,0.171767,6.374038,1.23744,1155.548184,6362.5,83,421.379341,32.183025
101948569,240.01,PC,14.754696,-44.160832,10.593,0.019,1360.113171,0.003046,19.472408,0.004362,3.480887,0.452211,1645.952677,140.12372,,4.5109,0.370952,0.75705,0.133145,3.049011,1.470318,471.484233,4333,173,11.678571,11.03341
77031414,241.01,PC,354.168219,-34.611234,10.925,0.026,1355.195771,0.000212,1.386653,2.00E-05,2.289876,0.018571,14260.66117,86.77461,target could also be 77031413.,4.438,0,1,0,12.169298,0.08494,1777.594407,6286,196,2359.672342,168.579
120585579,242.01,PC,4.451491,-38.110851,12.452,0.018,1357.778211,0.000677,6.340315,0.000367,4.249306,0.056679,25410.70329,265.38632,The detected secondary could have a wrong depth estimation because of the low points near 1380.,4.28983,0,1.2666,1.2666,20.517917,20.518948,1141.116626,6083,192,400.720106,95.53354
149010208,243.01,PC,3.394055,-31.334372,11.637,0.019,1356.619165,0.000719,3.437004,0.000173,4.271161,0.043736,15173.12559,203.25404,Gaia radius is 1.8 Rsun. Planet radius is big.,4.29639,2.00435,1.24876,1.24876,16.428855,16.42949,1384.216067,6046,193,867.633967,72.0285
118327550,244.01,PC,10.570615,-36.718138,10.317,0.017,1357.365444,0.00269,7.395586,0.001447,1.149398,0.538523,1012.47853,133.86511,Stellar radius is likely to be smaller because Teff is low. Gaia shows it is a high proper motion star with big parallax.,4.438,0,1,0,3.399511,2.782252,540.916013,3342,0,20.232072,8.29432
154618248,245.01,PC,345.77877,-33.500373,8.441,0.017,1361.546719,0.001358,8.773772,0.000994,1.035961,0.169075,1008.057887,85.30659,"The target is two stars separated by <1""; TICOffset and OOTOffset not significant; no other star at the location of the centroid shift indicating signal likely on target",4.438,0,1.75101,0.193261,6.201622,1.162214,1042.042119,6208,117,278.651956,12.474381
158623531,246.01,PC,24.168162,-50.659178,11.192,0.018,1355.732521,0.000422,7.872846,0.000122,3.734301,0.037184,14870.543,109.76864,WASP-105,4.47933,0,0.9,0,10.907298,0.125792,777.255369,5070,0,86.253341,137.82335
160148385,247.01,PC,1.046353,-47.360626,11.857,0.018,1354.319952,0.000573,3.425239,0.000133,2.44683,0.042511,14427.18012,193.54935,WASP-96,4.42136,0,1.05,0,13.569362,0.169723,1175.886202,5540,0,451.837404,75.9552
201793781,248.01,PC,34.683547,-54.859771,8.445,0.02,1354.835774,0.001932,5.991198,0.000404,3.462171,0.240267,498.280389,33.505875,known TOI,3.84,0.08,1.22218,0.113498,2.823531,0.699897,1289.924629,5711.7,57,654.302141,12.305868
179985715,249.01,PC,14.080413,-38.948683,11.165,0.018,1359.540377,0.004044,6.613147,0.002144,2.248344,0.601013,1424.748364,169.94946,centroid offset not significant.,4.59257,0.222882,0.675431,0.064311,2.616461,1.848253,616.491044,4157,171,34.137215,8.842849
184240683,250.01,PC,359.348992,-41.27715,11.502,0.018,1355.508203,0.000305,1.628393,3.40E-05,2.376132,0.027347,13802.22023,111.3282,WASP-5,4.39502,0,1.03,0,12.182142,0.140212,1560.889789,5700,0,1402.845878,121.83825
224225541,251.01,PC,353.061818,-37.25589,9.307,0.017,1357.305816,0.001781,4.937712,0.000733,2.196239,0.334344,917.152864,79.04549,centroid shift not significant.,4.51783,0.262166,0.93956,0.109748,2.931246,1.206266,1041.918974,5862,190,278.520258,10.939553
237924601,252.01,PC,57.553578,-63.053777,11.624,0.019,1354.720066,0.000731,1.002192,2.80E-05,0.633253,0.247183,1892.113763,148.03098,known TOI,4.48308,2.00352,0.874822,0.874822,3.90427,5.327671,1535.904518,5071,181,1315.157827,13.430404
322063810,253.01,PC,14.317859,-51.584652,9.26511,0.017195,1355.612876,0.004283,3.515816,0.001043,2.001291,0.327831,309.195421,43.017746,There is another star in the same pixel. Centroid offset is not significant.,4.438,0,0.64746,0.0654,1.125571,1.62929,775.414216,4020,170,85.438976,7.196484
49687222,254.01,PC,351.705496,-11.725416,9.794,0.02,1360.073308,0.002667,20.186539,0.003807,1.866565,0.909295,1006.041833,143.67206,The transit shape looks asymmetric but it is not near known systematics; recommend to confirm signal on target before follow up.,4.48196,0.402847,1.01859,0.192495,3.283981,4.520391,696.895969,6101,193,55.743317,8.446979
204317710,255.01,PC,346.075057,-21.271946,13.684,0.018,1355.983448,0.001755,2.812077,0.000324,2.856534,0.146208,15289.11022,605.029,HATS-32,4.39704,0,1.1,0,13.712919,0.671681,1314.333457,5700,0,705.25026,19.77157
92226327,256.01,PC,11.247108,-15.271294,11.238,0.07,1389.285282,0.002133,24.73712,0.00025,1.958295,0.190383,4088.825398,360.44772,LHS-1140b,5.05701,0,0.19,0,1.369367,0.100452,268.378264,3131,0,1.226056,12.301941
92226327,256.02,PC,11.247108,-15.271294,11.238,0.07,1389.293276,0.002136,3.778378,0.000784,1.028338,0.2879,3334.77603,300.73108,LHS-1140c,5.05701,0,0.19,0,1.136554,0.410558,379.011837,3131,0,4.876768,10.993547
200723869,257.01,PC,47.516558,-50.832418,7.012,0.017,1385.77602,0.00105,18.37073,0.0008,6.319,0.267,1284.07,0.203551,First event is a partial transit,,,1.98,0.05,7.79111,0.208925,907,6050,71.6,112.672,61
350445771,258.01,PC,85.46744,-56.740516,10.998,0.019,1326.800815,0.001485,3.190394,0.000106,1.806342,0.080928,3437.243608,208.87587,possible secondary,4.26363,0.184454,2.12462,0.710855,14.782861,4.983982,1681.32758,6474.57,100.19,1888.558098,19.98294
12862099,259.01,PC,3.903156,-11.938108,12.333,0.018,1386.578118,0.000681,2.423823,0.000137,2.248401,0.054273,16167.17837,301.42267,WASP-44,4.47919,0,0.93,0,12.256272,0.248194,1235.07535,5410,0,549.914052,36.095585
37749396,260.01,PC,4.773193,-9.964846,8.42928,0.017033,1392.294408,0.00257,13.470018,0.003236,1.998396,0.343922,686.53595,64.596115,only two transits,4.6461,0.439409,0.631587,0.133807,1.637881,1.525768,465.937745,4111,171,11.13865,8.303118
63898957,261.01,PC,15.217632,-24.423907,9.02,0.02,1387.285571,0.002961,3.361391,0.000985,3.154215,0.649077,422.240474,41.641174,ambiguous period,3.92,0.08,1.31383,0.136209,2.746611,2.407731,1583.076324,5890.3,57,1484.322998,8.706955
63898957,261.02,PC,15.217632,-24.423907,9.02,0.02,1389.727185,0.003037,13.039359,0.004316,4.921832,0.531445,625.599569,58.03166,ambiguous period; many transits; need photometry to constrain period,3.92,0.08,1.31383,0.136209,3.348222,1.269619,1007.525683,5890.3,57,243.526095,10.275119
70513361,262.01,PC,32.533514,-31.06986,8.083,0.018,1389.839926,0.001816,11.146909,0.002487,1.357828,0.278714,647.37743,62.20103,ambiguous period,4.53515,0.037074,0.849618,0.07817,2.443881,0.688732,701.825226,5302.58,20.9902,57.337255,10.47471
120916706,263.01,PC,37.1081,-25.0974,15.851,0.062,1386.172349,0.00147,0.556737,7.30E-05,0.852671,0.16541,63679.09555,5715.9956,,5.06043,0.562987,0.205,0.048,5.224526,1.35549,722.296983,3116,101,64.325653,10.406471
122612091,264.01,PC,41.040001,-30.169041,10.452,0.018,1412.216081,0.000864,2.216824,0.000132,3.900151,0.059376,4419.364288,75.66216,WASP-72b,3.98811,0,1.98,0,14.074801,0.196391,2012.996665,6250,0,3880.549459,40.51738
159951311,265.01,PC,49.562227,-41.302145,11.664,0.018,1411.268589,0.000652,5.924519,0.000261,2.838426,0.06848,11985.02612,192.04625,WASP-139b,4.59604,0,0.8,0,8.750112,0.245928,839.136897,5310,0,117.17967,54.798508
164767175,266.01,PC,26.209635,-18.400947,9.433,0.019,1393.078739,0.003507,10.767807,0.004925,3.397389,0.758994,650.610352,76.32915,period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission,4.438,0,0.929557,0.09191,2.407741,1.944029,815.979892,5784,55,104.770454,9.309046
164767175,266.02,PC,26.209635,-18.400947,9.433,0.019,1392.104974,0.004409,6.19132,0.003482,3.4164,1.161866,345.240264,62.78886,period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission,4.438,0,0.929557,0.09191,1.759371,2.874777,981.282679,5784,55,219.127828,8.478584
166836920,267.01,PC,39.897688,-50.008005,8.923,0.018,1387.960271,0.00042,5.75244,0.000221,5.385902,0.035574,5386.655432,40.782204,WASP-99,4.11766,0,1.76,0,13.179698,0.113059,1351.431895,6180,0,788.311133,137.02477
219253008,268.01,PC,65.915985,-53.850952,9.6,0.05,1385.12498,0.00098,5.06665,0.00014,6.048,0.067,1911.43,0.162741,"Two stars in center pixel 2"" apart; stars closer to Tmag 10",3.57,0.34,2.79,0.45,13.4169,2.16637,1609,5868,190,1114.96,52
220479565,269.01,PC,75.846109,-54.177194,12.27,0.018,1411.429201,0.001477,3.697582,0.0004,0.856725,0.398988,4963.044666,498.0945,no GAIA Rstar,4.438,0,1,0,7.079135,5.182592,735.56512,3607,0,69.183975,11.053213
259377017,270.01,PC,68.4154,-51.9562,10.416,0.04,1389.502678,0.000944,5.660209,0.000747,1.668381,0.187213,3814.385595,175.4525,possibly half or same period as .02,4.83982,0.382963,0.415,0.068,2.578031,0.637317,465.113382,3551,74,11.060031,21.011288
259377017,270.02,PC,68.4154,-51.9562,10.416,0.04,1389.678659,0.001216,11.379126,0.001761,2.141425,0.228887,3206.175055,165.33174,period possibly half because of gap in data,4.83982,0.382963,0.415,0.068,2.363348,0.592639,368.524769,3551,74,4.359009,18.4225
259377017,270.03,PC,68.4154,-51.9562,10.416,0.04,1387.092173,0.002446,3.359857,0.000804,1.371541,0.521477,1034.961384,119.63065,,4.83982,0.382963,0.415,0.068,1.372749,1.280206,553.430026,3551,74,22.170316,9.26651
259511357,271.01,PC,70.775334,-50.219614,8.412,0.021,1411.945767,0.001703,2.475732,0.000299,1.056895,0.345095,418.364873,42.9912,follow-up in progress,4.33135,0.387055,1.19508,0.217965,2.538582,2.900677,1507.224693,6025,192,1219.643778,10.372596
268766053,272.01,PC,31.909198,-20.661837,11.692,0.019,1386.231709,0.00046,3.30968,0.000124,2.283755,0.035981,19306.42895,247.67601,WASP-53,4.55653,0,0.8,0,11.739523,0.150417,964.896259,4953,0,204.853549,69.82393
281979481,274.01,PC,130.504849,-75.801512,10.443,0.018,1386.381414,0.002218,0.542248,0.000106,1.014235,0.140909,696.539405,202.15729,needs follow-up to check if signal is on-target,4.54631,0.289574,0.827835,0.108876,2.872933,0.80413,1862.376816,5181,182,2843.094062,8.449253
373844472,275.01,PC,81.516837,-67.233034,10.975,0.019,1326.061419,0.000213,0.919476,4.00E-06,1.463932,0.021281,10356.7672,103.05044,v-shaped; likely EB,4.3762,2.00392,1.07108,1.07108,17.936441,18.680464,1886.390549,5616,187,2992.591576,105.71457
382188882,276.01,PC,81.352974,-55.019917,10.615,0.018,1387.759868,0.001184,4.800523,0.000607,2.058526,0.087929,5388.911854,300.2252,likely EB,4.16217,0.47536,1.54753,0.339098,14.952258,5.252722,1422.753268,6366,197,968.365634,27.180143
439456714,277.01,PC,19.0772,-20.9522,11.681,0.04,1389.02917,0.001801,3.994244,0.000716,2.035741,0.136515,5783.507445,330.01193,check that 439456712 is not the target,4.7573,0.343554,0.517,0.076,4.323406,0.672682,590.383342,3748,64,28.711599,15.177195
244161191,278.01,O,4.8831,-5.9113,13.099,0.059,1386.106592,0.000835,0.298746,2.30E-05,1.046606,0.071629,12047.11181,716.01935,possible dipper; not a planet candidate; Rstar may be larger than stated,5.13527,0.496238,0.154,0.032,2.630575,2.642784,780.93174,2955,95,87.896848,13.262328
122613513,279.01,PC,41.188507,-32.210889,10.475,0.018,1411.359758,0.002557,11.493044,0.001809,2.353926,0.495941,1661.481473,162.14601,follow-up in progress,4.46332,0.440143,0.782234,0.166067,3.142474,2.516292,549.927904,4140,171,21.614442,8.376883
42054565,280.01,PC,24.16871,-36.41367,9.957,0.018,1393.67584,0.003073,10.175948,0.004156,1.804196,0.939437,958.058218,168.9886,low SNR; possible instrument systematic; source is possibly 42054566 which is 4.24 as away,4.59104,0.274395,0.818749,0.100382,2.539445,4.797727,723.862758,5454,185,64.885243,7.16804
38696105,281.01,PC,66.1363,-60.129968,10.482,0.018,1387.482051,0.004646,5.566734,0.00248,2.473858,0.759529,642.92426,87.79987,,4.12354,0.117071,1.49097,0.245336,3.918084,3.473302,1287.887701,6002.18,42.1958,650.17907,7.370054
29781292,282.01,PC,65.238019,-68.102664,8.932,0.017,1337.21241,0.003585,56.00327,0.005172,9.045741,0.320251,762.394566,35.47119,two transits; a third transit could be an eccentric secondary or single transit of second planet; there are nearby stars (TIC 29781293) and centroid analysis inconclusive,4.22436,0.295755,1.4284,0.169584,4.160116,0.56697,600.128045,6321,196,30.654673,19.660507
29781292,282.02,PC,65.238019,-68.102664,8.932,0.017,1355.735635,0.003949,31.323499,0.005843,3.073476,1.194923,385.010273,55.89187,could be a secondary of .01 or a single transit detection of a second planet,4.22436,0.295755,1.4284,0.169584,2.858758,4.878209,728.380474,6321,196,66.520297,7.174959
382626661,283.01,PC,118.569575,-65.441521,9.649,0.019,1333.47461,0.00409,17.61744,0.00143,3.566,0.377,448.25,0.979635,two stars in center pixel,4.64,0.28,0.83,0.01,1.9302,0.09657,608,5203,46.3,22.7525,10
150030205,286.01,PC,90.983643,-60.666326,9.076,0.018,1327.82102,0.003063,4.511412,0.000323,1.867482,0.334433,277.134476,28.69174,likely marginal,4.57666,0.27213,0.807395,0.097992,1.391947,1.327365,915.854733,5245,183,166.275161,8.978107
2758565,287.01,PC,356.283124,-17.449174,12.284,0.018,1356.03117,0.00123,3.78192,0.00043,2.041,0.113,41928.5,3071.56,synchronized with stellar rotation,4.42,2,1.16,0.04,26.2274,7.14607,1340,5791,88.4,535.538,28
49710555,291.01,PC,352.164383,-10.859566,12.248,0.019,1359.62204,0.00326,12.07397,0.00381,3.626,0.293,19440.1,2105.12,possible centroid shift,4.35,,1.37,0.02,21.0059,6.91694,1115,5773.2,34.4,257.292,16
180285396,292.01,PC,14.713941,-36.68835,13.193,0.018,1363.14401,0.00301,10.3698,0.00451,2.272,0.21,11344,21.4374,V-shaped3,4.56,0.24,0.68,0.05,8.00825,0.674889,536,4684.9,168.5,13.7488,14
355637190,293.01,PC,358.154472,-54.468865,11.004,0.018,1326.22108,0.00072,0.80546,2.00E-05,1.189,0.183,3080.3,5.19045,V-shaped;,4.13,0.69,1.45,0.25,8.83739,1.5467,2365,5905,456.4,5194.22,71
188570092,294.01,PC,339.026294,-16.999954,11.386,0.033,1358.78126,0.0011,7.32829,0.00054,2.939,0.201,12507.5,4.38753,none,4.54,0.26,0.73,0.03,9.0024,0.425712,732,4628.8,100.5,47.917,72
327952677,295.01,PC,359.091748,-13.271651,12.058,0.019,1356.40432,0.00113,3.39656,0.00028,2.094,0.301,9322.75,8.23177,none,4.37,,1.28,0.08,13.5856,0.980623,1273,5835.9,192.7,437.265,50
382463648,296.01,PC,353.104835,-45.909528,13.042,0.018,1355.52978,0.00317,12.62733,0.00201,3.523,0.346,7993.2,12.1196,The period could be either 12.635 or 25.27,4.47,2,0.91,0.06,8.96608,0.704185,709,5378,187.7,42.02,16
115242351,297.01,PC,6.176856,-36.114396,13.006,0.018,1358.77289,0.0076,5.67116,0.00336,1.783,0.722,6169.6,475.513,none,4.52,2,1.06,0.1,9.14963,2.68054,848,4933.2,225.3,85.9398,9
206686292,298.01,PC,344.060677,-34.361099,12.708,0.018,1354.35602,0.0016,1.32901,0.00014,1.756,0.123,30730.6,3419.63,synchronized?,4.27,,1.54,0.11,29.7477,10.1385,2527,6565,229.8,6772.14,32
156075294,299.01,PC,10.594603,-48.29355,12.243,0.018,1354.69581,0.0036,5.72144,0.0012,4.069,0.758,5849.18,13.6477,none,4.39,,1.18,0.07,9.94459,0.769781,1405,5564.6,167.4,647.567,31
144301052,301.01,PC,354.297494,-42.010266,12.017,0.018,1356.92824,0.00631,3.74317,0.00187,2.781,0.369,1493.41,5.19818,none,4.3,,1.77,0.07,7.52503,0.540167,1326,5945.2,124.4,514.211,10
229111835,302.01,PC,17.480755,-52.239441,12.829,0.019,1356.68237,0.00169,6.70145,0.00101,1.579,0.172,9937.94,17.7796,none,4.59,0.22,0.61,0.07,6.72755,0.798127,531,4383.1,246.6,13.289,21
145750719,303.01,PC,341.364029,-14.991761,11.972,0.018,1357.55952,0.00192,3.56133,0.00058,3.763,0.245,4936.7,3.72449,none,4.37,2,1.52,0.15,11.7554,1.24018,1407,5464.6,280,651.023,36
262530873,304.01,PC,20.494044,-44.416756,12.466,0.018,1356.28606,0.00539,2.24172,0.00091,3.989,0.304,19016.2,28.7603,Likely EB; Big but flat bottomed.,4.28,,1.85,0.14,28.0463,2.3646,2056,6377.5,240.1,2971.37,13
102030574,305.01,PC,15.844683,-44.705807,12.26,0.018,1364.10083,0.00074,9.94962,0.00096,4.23,0.32,17432.6,7.81254,likely EB;,4.31,,1.68,0.03,24.3742,0.647209,966,5819,46.6,144.726,73
114749636,306.01,PC,359.191553,-22.153163,11.708,0.018,1357.67041,0.00131,4.59971,0.0005,4.207,0.36,6999.89,1.35751,none,4.42,2,1.36,0.02,12.5113,0.229255,1606,5839.2,34.8,1105.01,53
9100874,307.01,PC,350.578441,-22.67739,13.073,0.019,1357.84005,0.00352,6.16425,0.00199,2.432,0.244,41769.7,4162.09,none,4.36,,1.25,0.14,28.0052,9.39178,1180,5795,343.1,322.896,16
281710229,308.01,PC,11.484669,-55.922574,11.645,0.018,1360.88042,0.00127,8.30985,0.00127,2.252,0.069,45266.8,1159.35,v-shaped;,,,0.85,0.09,19.8353,3.8578,786,4801.3,259.3,63.3678,67
228507250,309.01,PC,358.039584,-15.80083,12.328,0.017,1360.01144,0.00171,6.15864,0.00127,2.146,0.318,11755.7,11.1878,none,4.44,2,0.91,0.02,10.8743,0.381098,824,5407.5,45,76.5707,29
175477257,310.01,PC,351.105838,-36.975983,12.357,0.018,1356.58788,0.00149,4.26938,0.00043,3.786,0.323,7563.24,4.00559,none,4.35,,1.32,0.06,12.5807,0.650207,1362,5766,135.1,571.272,50
434105231,311.01,PC,354.33556,-13.455698,12.819,0.018,1354.99864,0.0005,0.79632,3.00E-05,1.175,0.051,38913.6,1729.29,maybe EB; V-shaped; some odd-even,4.61,0.23,0.9,0.06,19.6284,4.33412,1466,4062.7,135.5,767.389,76
180145006,312.01,PC,14.523299,-37.942514,12.208,0.018,1357.54535,0.00313,3.54148,0.00065,2.115,0.578,4668.74,12.9041,none,4.37,,1.27,0.01,9.56299,0.513511,1367,5787,31.6,580.215,22
9102327,313.01,PC,350.779792,-19.419677,11.258,0.018,1354.54332,0.00351,3.2615,0.00086,2.233,0.211,1652.28,2.86135,target star is two stars in Gaia ();  check if it is on target;,3.41,0.25,1.13,0.05,5.07097,0.314799,1248,5963,143.3,403.299,16
316769613,314.01,PC,354.668235,-32.860621,11.098,0.018,1355.59503,0.00519,10.18242,0.00536,3.897,0.679,992.522,3.54336,none,4.5,2,0.76,0.02,2.62695,0.169321,786,4852.1,59,63.5077,10
66356824,315.01,PC,12.076306,-32.119339,12.359,0.018,1355.60958,0.0027,1.77662,0.00036,1.297,0.21,2920.56,8.80054,none,4.4,2,1.37,0.07,8.14633,0.606067,1233,5602,141.6,384.727,14
8988289,316.01,PC,354.759305,-9.882061,12.996,0.019,1365.98759,9.00E-05,13.32379,0,2.561,0,95718.1,0.751665,V-shaped,4.59,0.22,0.84,0.04,28.7396,1.39025,526,4312,103.3,12.7172,48
402319411,317.01,PC,353.539987,-14.859942,12.888,0.018,1355.09217,0.00391,3.3262,0.00094,2.931,0.21,23018.2,28.4816,none,4.46,2,0.95,0.03,15.8602,0.768148,1212,5359.5,92,359.203,14
206352378,318.01,PC,355.015478,-53.039028,13.151,0.018,1327.33174,0.00117,3.74649,0.00014,2.118,0.27,18568.1,37.3027,V-shaped; need to check if it is on target.,4.53,0.27,0.73,0.02,10.9142,0.604215,1023,4804.3,78.2,181.904,53
389753172,319.01,PC,351.290954,-47.945505,12.63,0.018,1325.89923,0.00035,0.71356,1.00E-05,0.965,0.04,42497.5,1939.62,There is a potential odd even;,4.58,0.22,0.64,0.04,14.5829,3.23369,1572,4349.7,128.9,1014.52,78
188593930,320.01,PC,345.522736,-16.359925,12.345,0.06,1354.27607,0.00343,1.46503,0.00029,1.145,0.252,3162.12,9.28965,none,4.36,,0.88,0.12,5.43222,0.825769,1379,5912.5,441,601.367,15
175476629,321.01,PC,350.977728,-38.225709,12.794,0.018,1354.27156,0.00674,1.14057,0.00053,2.188,0.24,5009.01,843.33,"There is some centroid offset, but there is no star there.",4.44,2,0.84,0.01,6.52263,2.67802,2986,5349.5,38.6,13201.6,16
198077394,322.01,PC,63.825187,-56.253756,10.671,0.019,1355.68563,0.00157,3.99076,0.0005,3.752,0.622,2942.91,2.97196,not synchronized; no GAIA radius,3.72,0.12,,,,,1783,5937.3,80,1677.8,49
